t	step.n	cyc.n	I	E	Q.c	Q.d	step.t	En.d	En.c	Q.c.err	Q.d.err
553	228246.4767553	4	5	0.000443434837507084	2.59541821479797	957.015163911786	928.502436586429	21753.6153693601	1993.08015016214	2187.84176289393	15.3806008485823	14.9223605879962
554	228250.220673152	4	5	0.000443469791207463	2.60002040863037	957.179868616429	928.502436586429	21757.3592872121	1993.08015016214	2188.26956623393	15.3832478884783	14.9223605879962
555	394421.256200954	1	10	0	2.57271385192871	0	0	2.02808185457179	0	0	0	0
556	394423.284138522	1	10	0	2.56197547912598	0	0	4.05601942254572	0	0	0	0
557	394425.312046206	1	10	0	2.55154371261597	0	0	6.08392710689373	0	0	0	0
558	394427.340028147	1	10	0	2.5426459312439	0	0	8.11190904752432	0	0	0	0
559	394429.243238403	1	10	0	2.53528237342834	0	0	10.0151193035847	0	0	0	0
560	394429.272708195	2	10	-0.00044320261804387	2.52239608764648	0	0.00136873928571429	0.031129984415236	0.00345250214285714	0	0	2.19975956632653e-05
561	394429.64714731	2	10	-0.000443307479145005	2.51718020439148	0	0.0178352325	0.405568798596737	0.0449414239285714	0	0	0.000286637665178571
562	394430.052790365	2	10	-0.000443342432845384	2.51196432113647	0	0.0356753528571429	0.811211853476054	0.0898105310714286	0	0	0.000573353885204082
563	394430.676677465	2	10	-0.000443307479145005	2.50674843788147	0	0.0631128664285714	1.43509925438844	0.158672605357143	0	0	0.0010143139247449
564	394431.300674137	2	10	-0.000443342432845384	2.50153255462646	0	0.0905560382142857	2.05909562488624	0.227391437857143	0	0	0.00145536489987245
565	394431.92467745	2	10	-0.000443307479145005	2.49631690979004	0	0.117999743928571	2.68309923989941	0.295969723571429	0	0	0.0018964244559949
566	394432.610855609	2	10	-0.000443307479145005	2.49110102653503	0	0.148177765714286	3.36927739883261	0.371226018571429	0	0	0.00238142837755102
567	394433.359913143	2	10	-0.000443342432845384	2.48588514328003	0	0.181120882142857	4.11833493266072	0.453209177142857	0	0	0.00291087132015306
568	394434.233461032	2	10	-0.000443272525444627	2.48066926002502	0	0.2195394375	4.99188282237867	0.5486166725	0	0	0.00352831238839286
569	394435.138341451	2	10	-0.000443342432845384	2.47545337677002	0	0.259335531428571	5.89676324108751	0.647236768928571	0	0	0.00416789246938776
570	394436.199063772	2	10	-0.000443342432845384	2.47023749351501	0	0.305985814285714	6.95748556152993	0.762597582142857	0	0	0.00491762915816327
571	394437.353348404	2	10	-0.000443342432845384	2.46502161026001	0	0.356751868214286	8.11177079802261	0.887874029642857	0	0	0.00573351216772959
572	394438.694992203	2	10	-0.000443342432845384	2.459805727005	0	0.415758480357143	9.45341399296256	1.03318030214286	0	0	0.00668183272002551
573	394440.223798056	2	10	-0.000443307479145005	2.45458984375	0	0.482994949285714	10.9822198462895	1.19840076	0	0	0.00776241882780612
574	394442.002095058	2	10	-0.000443307479145005	2.449373960495	0	0.561204135714286	12.7605165460203	1.3901762725	0	0	0.00901935218112245
575	394443.967757262	2	10	-0.000443342432845384	2.44415807723999	0	0.647655034642857	14.7261790524234	1.60171444285714	0	0	0.0104087416281888
576	394446.370111911	2	10	-0.000443342432845384	2.43894219398499	0	0.753311237142857	17.1285337010327	1.85969913821429	0	0	0.0121067877397959
577	394449.021999968	2	10	-0.000443307479145005	2.43372631072998	0	0.869942673928571	19.7804217575738	2.14387714071429	0	0	0.0139812215452806
578	394452.391678532	2	10	-0.000443342432845384	2.42851042747498	0	1.01814121928571	23.1501003214452	2.50420008464286	0	0	0.0163629838813775
579	394456.166648489	2	10	-0.000443307479145005	2.42329478263855	0	1.18416685428571	26.9250702793455	2.90700546357143	0	0	0.0190312530153061
580	394461.283400495	2	10	-0.000443342432845384	2.41807889938354	0	1.40920239571429	32.0418222853971	3.45178790857143	0	0	0.0226478956454082
581	394467.242498867	2	10	-0.000443342432845384	2.41286301612854	0	1.67128422821429	38.0009206571621	4.08485914178571	0	0	0.026859925096301
582	394474.855153949	2	10	-0.000443307479145005	2.40764713287354	0	2.00609013357143	45.6135757388425	4.89189895142857	0	0	0.0322407342895408
583	394484.71413342	2	10	-0.000443307479145005	2.40243124961853	0	2.43969187214286	55.4725552099989	5.93479862678571	0	0	0.0392093336594388
584	394497.162732225	2	10	-0.000443342432845384	2.39721536636353	0	2.987187945	67.9211540150764	7.24882337178571	0	0	0.0480083776875
585	394515.258491437	2	10	-0.000443307479145005	2.39199948310852	0	3.78304023	86.0169132267041	9.15467375892857	0	0	0.0607988608392857
586	394538.657997482	2	10	-0.000443307479145005	2.38678359985352	0	4.81215630678571	109.416418969643	11.6137362553571	0	0	0.0773382263590561
587	394570.512673107	2	10	-0.000443342432845384	2.38156771659851	0	6.21313692428571	141.271094896812	14.9541752489286	0	0	0.0998539862831633
588	394614.878347869	2	10	-0.000443342432845384	2.37635183334351	0	8.16435886857143	185.636769658521	19.5965377589286	0	0	0.131212910387755
589	394674.78089012	2	10	-0.000443342432845384	2.3711359500885	0	10.7988946807143	245.539311909893	25.8508517542857	0	0	0.17355366451148
590	394750.75182935	2	10	-0.000443342432845384	2.3659200668335	0	14.1401222846429	321.510251140181	33.7655289446429	0	0	0.227251965288903
591	394850.714930317	2	10	-0.000443342432845384	2.36070418357849	0	18.5365316257143	421.47335210669	44.1567326485714	0	0	0.297908543984694
592	394966.340951831	2	10	-0.000443342432845384	2.35548830032349	0	23.6218006853571	537.09937362109	56.1500118778571	0	0	0.37963608244324
593	395086.364408364	2	10	-0.000443307479145005	2.351806640625	0	28.9004441042857	657.12283015445	68.5750772871429	0	0	0.464471423104592
594	395206.388749031	2	10	-0.000443342432845384	2.34781789779663	0	34.1791347321429	777.147170820541	80.9791167575	0	0	0.549307522480867
595	395326.413189309	2	10	-0.000443307479145005	2.34444308280945	0	39.4578330796429	897.171610796863	93.3637340482143	0	0	0.634143745922832
596	395446.437319582	2	10	-0.000443272525444627	2.34137487411499	0	44.7365393646429	1017.19574137201	105.730941926786	0	0	0.71898009693176
597	395566.461533771	2	10	-0.000443342432845384	2.33861351013184	0	50.0152453646429	1137.21995556094	118.081622377857	0	0	0.803816443360332
598	395686.485897378	2	10	-0.000443307479145005	2.33523845672607	0	55.2939509560714	1257.24431916799	130.416709318929	0	0	0.888652783222576
599	395806.510120019	2	10	-0.000443307479145005	2.33278393745422	0	60.5726552607143	1377.26854180885	142.737258515	0	0	0.973489102404337
600	395926.53448272	2	10	-0.000443307479145005	2.33032941818237	0	65.8513694121429	1497.29290451034	155.043680496071	0	0	1.05832557983801
601	396046.558819161	2	10	-0.000443342432845384	2.32756805419922	0	71.1300925192857	1617.31724095047	167.336440859643	0	0	1.14316220120281
602	396166.583070779	2	10	-0.000443307479145005	2.32511353492737	0	76.4088182939286	1737.34149256939	179.615761221786	0	0	1.22799886543814
603	396286.607360734	2	10	-0.000443342432845384	2.32265901565552	0	81.687534925	1857.36578252387	191.882326725357	0	0	1.31283538272321
604	396406.631620503	2	10	-0.000443342432845384	2.32020449638367	0	86.9662482264286	1977.39004229288	204.1359913775	0	0	1.39767184649617
605	396526.655892648	2	10	-0.000443342432845384	2.31774997711182	0	92.2449832867857	2097.41431443793	216.377099263571	0	0	1.4825086599662
606	396646.680252029	2	10	-0.000443307479145005	2.31529545783997	0	97.5236981121429	2217.43867381902	228.6052674475	0	0	1.56734514823087
607	396766.704105803	2	10	-0.000443307479145005	2.31314778327942	0	102.802386221429	2337.4625275933	240.821414133214	0	0	1.6521812071301
608	396886.728873594	2	10	-0.000443342432845384	2.31038641929626	0	108.081125493214	2457.48729538395	253.025106393929	0	0	1.7370180882838
609	397006.753074199	2	10	-0.000443342432845384	2.30854558944702	0	113.359847552857	2577.51149598941	265.216006886429	0	0	1.82185469281378
610	397126.777336081	2	10	-0.000443307479145005	2.30547738075256	0	118.638565766429	2697.53575787139	277.393769599286	0	0	1.90669123553189
611	397246.801624527	2	10	-0.000443307479145005	2.30332970619202	0	123.917280104643	2817.5600463166	289.558295601429	0	0	1.99152771596747
612	397366.826035827	2	10	-0.000443342432845384	2.30056834220886	0	129.1960212075	2937.58445761672	301.708816327143	0	0	2.07636462654911
613	397486.850276277	2	10	-0.000443342432845384	2.2975001335144	0	134.474748368571	3057.60869806701	313.844597918929	0	0	2.16120131306633
614	397606.874474468	2	10	-0.000443307479145005	2.29443216323853	0	139.753483475357	3177.63289625763	325.9647049425	0	0	2.24603812728253
615	397726.898892107	2	10	-0.000443342432845384	2.29136395454407	0	145.032218719286	3297.65731419856	338.068422205	0	0	2.33087494370281
616	397846.923164252	2	10	-0.000443307479145005	2.287682056427	0	150.310961821786	3417.68158604175	350.1541562225	0	0	2.41571188642156
617	397966.947571024	2	10	-0.000443342432845384	2.28369355201721	0	155.589695160714	3537.70599251219	362.219998876429	0	0	2.50054867222577
618	398086.971694657	2	10	-0.000443342432845384	2.27909135818481	0	160.868422832143	3657.73011644653	374.263500625	0	0	2.58538536694515
619	398198.821673723	2	10	-0.000443342432845384	2.27387547492981	0	165.787628113571	3769.5800955129	385.463231574286	0	0	2.66444402325383
620	398300.157651707	2	10	-0.000443342432845384	2.2686595916748	0	170.244427243214	3870.91607349682	395.588120584286	0	0	2.73607115212309
621	398394.816741113	2	10	-0.000443307479145005	2.2634437084198	0	174.407582766071	3965.57516260164	405.024044172143	0	0	2.80297900874043
622	398476.216113437	2	10	-0.000443342432845384	2.25822782516479	0	177.987581022857	4046.97453522661	413.119298233571	0	0	2.8605146950102
623	398550.845139916	2	10	-0.000443377386545762	2.25301194190979	0	181.269806892857	4121.60356170561	420.524049933929	0	0	2.9132647536352
624	398619.920853855	2	10	-0.000443342432845384	2.24779605865479	0	184.307802871429	4190.6792753432	427.361860608571	0	0	2.9620896890051
625	398683.2556863	2	10	-0.000443342432845384	2.24258017539978	0	187.093307000357	4254.01410778813	433.616803665357	0	0	3.0068567196486
626	398741.161814888	2	10	-0.000443272525444627	2.23736429214478	0	189.640061865	4311.92023667832	439.322555433929	0	0	3.04778670854464
627	398796.041605739	2	10	-0.000443342432845384	2.23214840888977	0	192.0537019575	4366.8000272273	444.717805847857	0	0	3.08657735288839
628	398851.576781333	2	10	-0.000443342432845384	2.22693252563477	0	194.496168970357	4422.33520312263	450.1647337625	0	0	3.1258312870236
629	398903.180606256	2	10	-0.000443342432845384	2.22171664237976	0	196.765735638571	4473.93902804563	455.2140859475	0	0	3.1623064656199
630	398955.626844556	2	10	-0.000443342432845384	2.21650099754333	0	199.072345645	4526.38526634612	460.333491404286	0	0	3.19937698358036
631	399003.237214899	2	10	-0.000443342432845384	2.21128511428833	0	201.166278108571	4573.99563638691	464.969901691429	0	0	3.23302946960204
632	399052.282719511	2	10	-0.000443342432845384	2.20606923103333	0	203.323334143571	4623.04114130095	469.734829613214	0	0	3.26769644159311
633	399099.612365788	2	10	-0.000443377386545762	2.20085334777832	0	205.404919008929	4670.37078757843	474.322174145714	0	0	3.30115048407207
634	399145.756272351	2	10	-0.000443342432845384	2.19563746452332	0	207.434340848571	4716.51469414109	478.783980351071	0	0	3.33376619220918
635	399193.179523502	2	10	-0.000443342432845384	2.19042158126831	0	209.5200327725	4763.93794529244	483.358873854286	0	0	3.36728624098661
636	399242.318653515	2	10	-0.000443342432845384	2.18520569801331	0	211.681183507857	4813.07707530462	488.087960952857	0	0	3.40201902066199
637	399292.331389675	2	10	-0.000443342432845384	2.1799898147583	0	213.880764885357	4863.08981146451	492.889464151071	0	0	3.43736943565753
638	399342.156886807	2	10	-0.000443342432845384	2.1747739315033	0	216.072114399643	4912.91530859673	497.661414099643	0	0	3.4725875528514
639	399391.857687114	2	10	-0.000443342432845384	2.16955804824829	0	218.25798863	4962.61610860253	502.410150504643	0	0	3.50771767441071
640	399442.931133822	2	10	-0.000443342432845384	2.16434216499329	0	220.504226505714	5013.68955561237	507.278503282857	0	0	3.54381792598469
641	399496.531708675	2	10	-0.000443342432845384	2.15912628173828	0	222.861608069643	5067.29013046467	512.375441212857	0	0	3.58170441540497
642	399549.851641868	2	10	-0.000443342432845384	2.15391039848328	0	225.206636937857	5120.61006365816	517.433348792143	0	0	3.61939237935842
643	399603.858090091	2	10	-0.000443342432845384	2.14869451522827	0	227.581873129643	5174.61651188055	522.544251230357	0	0	3.65756581815497
644	399660.04800325	2	10	-0.000443342432845384	2.14347887039185	0	230.053141491071	5230.80642503994	527.8490160275	0	0	3.69728263110651
645	399718.765406478	2	10	-0.000443377386545762	2.13826298713684	0	232.635573098929	5289.52382826756	533.378650464286	0	0	3.73878599623278
646	399774.924496337	2	10	-0.000443342432845384	2.13304710388184	0	235.105491663214	5345.68291812702	538.654609603929	0	0	3.77848111601594
647	399836.200186671	2	10	-0.000443342432845384	2.12783122062683	0	237.800439977857	5406.95860846141	544.397046005714	0	0	3.82179278535842
648	399895.011112668	2	10	-0.000443342432845384	2.12261533737183	0	240.386979576786	5465.76953415653	549.894837979643	0	0	3.86336217176977
649	399954.820450607	2	10	-0.000443342432845384	2.11739945411682	0	243.017426971786	5525.57887239722	555.4721042575	0	0	3.90563721918941
650	400013.600239979	2	10	-0.000443342432845384	2.11218357086182	0	245.602571682143	5584.35866176897	560.939971188571	0	0	3.94718418774872
651	400070.976082418	2	10	-0.000443307479145005	2.10696768760681	0	248.1259961975	5641.73450420801	566.264451774643	0	0	3.98773922460268
652	400132.283118865	2	10	-0.000443342432845384	2.10175180435181	0	250.822320866071	5703.04154065486	571.939736720357	0	0	4.03107301391901
653	400191.530766586	2	10	-0.000443342432845384	2.0965359210968	0	253.428070487143	5762.28918837581	577.410503388571	0	0	4.07295113282908
654	400250.092487895	2	10	-0.000443342432845384	2.0913200378418	0	256.003658895357	5820.85090968474	582.804576323214	0	0	4.1143445179611
655	400310.057433496	2	10	-0.000443377386545762	2.08610415458679	0	258.640953572143	5880.81585528597	588.314021394643	0	0	4.15672961098087
656	400369.99160017	2	10	-0.000443342432845384	2.08088827133179	0	261.276904023571	5940.75002165808	593.806845894643	0	0	4.19909310037883
657	400433.732082009	2	10	-0.000443307479145005	2.07567238807678	0	264.0802460575	6004.49050349684	599.633736253929	0	0	4.24414681163839
658	400498.408518106	2	10	-0.000443342432845384	2.07045650482178	0	266.924736491786	6069.16693959372	605.531545492143	0	0	4.28986183647513
659	400574.035967695	2	10	-0.000443342432845384	2.06524085998535	0	270.2508712175	6144.79438948507	612.410751632857	0	0	4.34331757313839
660	400676.370309626	2	10	-0.000443342432845384	2.06002497673035	0	274.751592770357	6247.12873141593	621.695141623214	0	0	4.41565059809503
661	400796.394477631	2	10	-0.000443307479145005	2.05910444259644	0	280.030299285	6367.15289942107	632.566029686071	0	0	4.50048695279464
662	400916.418845464	2	10	-0.000443307479145005	2.0627863407135	0	285.309008915	6487.1772672541	643.4427338525	0	0	4.5853233575625
663	401028.331220938	2	10	-0.000443307479145005	2.06800198554993	0	290.230972156429	6599.08964242581	653.606811159286	0	0	4.66442633822832
664	401142.95803301	2	10	-0.000443272525444627	2.07321786880493	0	295.272313578571	6713.71645479981	664.044020654643	0	0	4.74544789679847
665	401262.982031071	2	10	-0.000443307479145005	2.0772066116333	0	300.551018667143	6833.74045286069	674.998537594643	0	0	4.83028422857908
666	401383.006662423	2	10	-0.000443342432845384	2.08088827133179	0	305.829752911071	6953.76508421296	685.974158175357	0	0	4.91512102892793
667	401503.030945737	2	10	-0.000443307479145005	2.08364963531494	0	311.108491322143	7073.78936752664	696.966740033214	0	0	4.99995789624873
668	401623.0552046	2	10	-0.000443307479145005	2.08610415458679	0	316.387228284286	7193.81362639008	707.972772072857	0	0	5.08479474028316
669	401743.07947433	2	10	-0.000443307479145005	2.08825182914734	0	321.665959108571	7313.83789581843	718.989908929643	0	0	5.16963148567347
670	401863.103771227	2	10	-0.000443307479145005	2.08947920799255	0	326.944683033929	7433.86219301743	730.0165211825	0	0	5.25446812018814
671	401983.128077784	2	10	-0.000443307479145005	2.0913200378418	0	332.223397836429	7553.88649927208	741.050873163572	0	0	5.33930460808546
672	402103.152331516	2	10	-0.000443342432845384	2.09254741668701	0	337.502117123214	7673.91075330584	752.092800217857	0	0	5.42414116805166
673	402223.176707801	2	10	-0.000443307479145005	2.09377455711365	0	342.780844170357	7793.9351295908	763.141435341072	0	0	5.50897785273788
674	402343.20096757	2	10	-0.000443307479145005	2.09469509124756	0	348.059568187857	7913.9593893598	774.196127635357	0	0	5.59381448873342
675	402463.225243035	2	10	-0.000443342432845384	2.09561538696289	0	353.338296612857	8033.98366482525	785.256461485	0	0	5.67865119556378
676	402583.249510653	2	10	-0.000443342432845384	2.09684276580811	0	358.617021513929	8154.00793244248	796.322136606071	0	0	5.76348784575957
677	402703.273817209	2	10	-0.000443342432845384	2.09776329994202	0	363.8957526675	8274.03223899898	807.3925327675	0	0	5.84832459644197
678	402823.298117728	2	10	-0.000443342432845384	2.09837675094604	0	369.174485850714	8394.05653951838	818.467557290714	0	0	5.93316137974362
679	402943.322464733	2	10	-0.000443307479145005	2.09929728507996	0	374.453217519643	8514.08088622157	829.546811242143	0	0	6.01799813870855
680	403063.346786685	2	10	-0.000443342432845384	2.09960412979126	0	379.731938358214	8634.10520817266	840.62910376	0	0	6.10283472361416
681	403183.371069998	2	10	-0.000443342432845384	2.10052466392517	0	385.010657548214	8754.12949148634	851.71510433	0	0	6.18767128202487
682	403303.395343652	2	10	-0.000443307479145005	2.1011381149292	0	390.289381805714	8874.15376544252	862.804835390714	0	0	6.27250792187755
683	403423.419627872	2	10	-0.000443307479145005	2.10175180435181	0	395.568093160357	8994.17804966176	873.897636761071	0	0	6.35734435436288
